name,tags,time,host,unit,value
AktEN,,1600762665453,13318,kilowatts,105.58599853515625
AktEN,,1600762666451,13318,kilowatts,105.87799835205078
AktEN,,1600762667988,13318,kilowatts,106.55400085449219
AktEN,,1600762669506,13318,kilowatts,106.9990005493164
AktEN,,1600762670504,13318,kilowatts,107.26000213623047
AktEN,,1600762671511,13318,kilowatts,107.87699890136719
AktEN,,1600762672011,13318,kilowatts,108.125
AktEN,,1600762674019,13318,kilowatts,108.35099792480469
AktEN,,1600762675019,13318,kilowatts,108.55899810791016
AktEN,,1600762675522,13318,kilowatts,108.79199981689453
AktEN,,1600762677418,13318,kilowatts,109.00700378417969
AktEN,,1600762678437,13318,kilowatts,109.31700134277344
AktEN,,1600762681449,13318,kilowatts,109.54900360107422
AktEN,,1600762682944,13318,kilowatts,108.9990005493164
AktEN,,1600762684959,13318,kilowatts,99.53299713134766
AktEN,,1600762685453,13318,kilowatts,99.16500091552734
AktEN,,1600762685948,13318,kilowatts,94.51699829101562
AktEN,,1600762686959,13318,kilowatts,90.08499908447266
AktEN,,1600762687463,13318,kilowatts,88.14399719238281
AktEN,,1600762687958,13318,kilowatts,80.36699676513672
AktEN,,1600762688979,13318,kilowatts,80.15799713134766
AktEN,,1600762689475,13318,kilowatts,81.89299774169922
AktEN,,1600762689982,13318,kilowatts,89.9729995727539
AktEN,,1600762690476,13318,kilowatts,92.09100341796875
AktEN,,1600762690981,13318,kilowatts,93.96700286865234
AktEN,,1600762691485,13318,kilowatts,96.6050033569336
AktEN,,1600762692485,13318,kilowatts,97.77999877929688
AktEN,,1600762693483,13318,kilowatts,98.37799835205078
AktEN,,1600762693990,13318,kilowatts,98.11799621582031
AktEN,,1600762694498,13318,kilowatts,99.71499633789062
AktEN,,1600762695002,13318,kilowatts,100.4469985961914
AktEN,,1600762696000,13318,kilowatts,105.39099884033203
AktEN,,1600762696696,13318,kilowatts,104.74099731445312
AktEN,,1600762697996,13318,kilowatts,104.41500091552734
AktEN,,1600762698501,13318,kilowatts,104.0739974975586
AktEN,,1600762699005,13318,kilowatts,103.64700317382812
AktEN,,1600762700014,13318,kilowatts,103.2979965209961
AktEN,,1600762700508,13318,kilowatts,100.83699798583984
AktEN,,1600762701012,13318,kilowatts,100.63400268554688
AktEN,,1600762701517,13318,kilowatts,100.37699890136719
AktEN,,1600762702012,13318,kilowatts,96.99600219726562
AktEN,,1600762702516,13318,kilowatts,95.01100158691406
AktEN,,1600762703983,13318,kilowatts,90.68399810791016
AktEN,,1600762704489,13318,kilowatts,87.6709976196289
AktEN,,1600762705494,13318,kilowatts,92.59600067138672
AktEN,,1600762705989,13318,kilowatts,92.91799926757812
AktEN,,1600762706483,13318,kilowatts,96.33599853515625
AktEN,,1600762707493,13318,kilowatts,96.91200256347656
AktEN,,1600762707991,13318,kilowatts,100.2040023803711
AktEN,,1600762708496,13318,kilowatts,101.33899688720703
AktEN,,1600762709508,13318,kilowatts,102.03099822998047
AktEN,,1600762711497,13318,kilowatts,102.26200103759766
AktEN,,1600762712012,13318,kilowatts,102.71700286865234
AktEN,,1600762713516,13318,kilowatts,103.00399780273438
AktEN,,1600762714021,13318,kilowatts,103.46299743652344
AktEN,,1600762718019,13318,kilowatts,103.71700286865234
AktEN,,1600762719448,13318,kilowatts,103.92900085449219
AktEN,,1600762720448,13318,kilowatts,104.19400024414062
AktEN,,1600762720944,13318,kilowatts,104.73100280761719
AktEN,,1600762721460,13318,kilowatts,105.0510025024414
AktEN,,1600762722458,13318,kilowatts,105.35399627685547
AktEN,,1600762722963,13318,kilowatts,105.74800109863281
AktEN,,1600762723467,13318,kilowatts,105.9800033569336
AktEN,,1600762724466,13318,kilowatts,106.3219985961914
AktEN,,1600762725465,13318,kilowatts,106.52300262451172
AktEN,,1600762727657,13318,kilowatts,106.875
AktEN,,1600762728956,13318,kilowatts,107.2509994506836
AktEN,,1600762729957,13318,kilowatts,107.61399841308594
AktEN,,1600762732969,13318,kilowatts,107.86599731445312
AktEN,,1600762734468,13318,kilowatts,108.1520004272461
AktEN,,1600762734975,13318,kilowatts,108.37699890136719
AktEN,,1600762736976,13318,kilowatts,108.8010025024414
AktEN,,1600762738502,13318,kilowatts,109.08599853515625
AktEN,,1600762740520,13318,kilowatts,109.31800079345703
AktEN,,1600762742028,13318,kilowatts,109.73899841308594
AktEN,,1600762744938,13318,kilowatts,109.30999755859375
AktEN,,1600762746441,13318,kilowatts,109.03500366210938
AktEN,,1600762746947,13318,kilowatts,109.2699966430664
AktEN,,1600762748444,13318,kilowatts,108.72899627685547
AktEN,,1600762748948,13318,kilowatts,108.49299621582031
AktEN,,1600762749455,13318,kilowatts,108.26000213623047
AktEN,,1600762750958,13318,kilowatts,107.76200103759766
AktEN,,1600762752966,13318,kilowatts,107.3010025024414
AktEN,,1600762756453,13318,kilowatts,107.52300262451172
AktEN,,1600762760471,13318,kilowatts,107.25800323486328
AktEN,,1600762762489,13318,kilowatts,107.04199981689453
AktEN,,1600762764539,13318,kilowatts,106.66200256347656
AktEN,,1600762766043,13318,kilowatts,106.42900085449219
AktEN,,1600762767951,13318,kilowatts,106.13200378417969
AktEN,,1600762768948,13318,kilowatts,105.9280014038086
AktEN,,1600762770455,13318,kilowatts,105.56900024414062
AktEN,,1600762771958,13318,kilowatts,105.33799743652344
AktEN,,1600762774457,13318,kilowatts,105.12300109863281
AktEN,,1600762775970,13318,kilowatts,104.85600280761719
AktEN,,1600762780510,13318,kilowatts,104.61599731445312
AktEN,,1600762782010,13318,kilowatts,104.32099914550781
