name,tags,time,host,unit,value
L3L1V,,1600762674413,11029,volts,417.6776123046875
L3L1V,,1600762684454,11029,volts,417.2324523925781
L3L1V,,1600762694192,11029,volts,417.4819030761719
L3L1V,,1600762704590,11029,volts,417.1578063964844
L3L1V,,1600762719245,11029,volts,417.48114013671875
L3L1V,,1600762754463,11029,volts,417.7737121582031
L3L1V,,1600762774260,11029,volts,417.5545349121094
L3L1V,,1600762784222,11029,volts,417.26629638671875
L3L1V,,1600762804261,11029,volts,417.57861328125
L3L1V,,1600762814195,11029,volts,417.3147277832031
L3L1V,,1600762854244,11029,volts,417.09503173828125
L3L1V,,1600762859363,11029,volts,417.34832763671875
L3L1V,,1600762879024,11029,volts,416.9559020996094
L3L1V,,1600762909251,11029,volts,417.405517578125
L3L1V,,1600762954300,11029,volts,417.6806945800781
L3L1V,,1600762959169,11029,volts,417.4554748535156
L3L1V,,1600762969147,11029,volts,417.6990661621094
L3L1V,,1600763019041,11029,volts,417.955810546875
L3L1V,,1600763044471,11029,volts,417.6087951660156
L3L1V,,1600763064313,11029,volts,417.26007080078125
L3L1V,,1600763074255,11029,volts,417.563720703125
L3L1V,,1600763079385,11029,volts,417.36199951171875
L3L1V,,1600763084251,11029,volts,417.62445068359375
L3L1V,,1600763094471,11029,volts,417.4152526855469
L3L1V,,1600763104363,11029,volts,417.6155090332031
L3L1V,,1600763109478,11029,volts,417.39312744140625
L3L1V,,1600763159439,11029,volts,417.62384033203125
L3L1V,,1600763169101,11029,volts,417.1612854003906
L3L1V,,1600763184340,11029,volts,417.39337158203125
L3L1V,,1600763224506,11029,volts,417.6031799316406
L3L1V,,1600763264576,11029,volts,417.8122253417969
L3L1V,,1600763314195,11029,volts,417.5162353515625
L3L1V,,1600763329563,11029,volts,417.271728515625
L3L1V,,1600763379229,11029,volts,416.9877624511719
L3L1V,,1600763389749,11029,volts,417.3799133300781
L3L1V,,1600763404496,11029,volts,417.601318359375
L3L1V,,1600763414665,11029,volts,417.3634033203125
L3L1V,,1600763424571,11029,volts,417.567138671875
L3L1V,,1600763494584,11029,volts,417.319091796875
L3L1V,,1600763514241,11029,volts,416.9028015136719
L3L1V,,1600763529607,11029,volts,417.2369689941406
L3L1V,,1600763559524,11029,volts,416.8224182128906
L3L1V,,1600763564310,11029,volts,417.14013671875
L3L1V,,1600763569722,11029,volts,417.5704040527344
L3L1V,,1600763574556,11029,volts,417.2941589355469
L3L1V,,1600763579576,11029,volts,417.5252380371094
L3L1V,,1600763584226,11029,volts,417.3172607421875
L3L1V,,1600763649617,11029,volts,417.032470703125
L3L1V,,1600763684490,11029,volts,417.3384704589844
L3L1V,,1600763694353,11029,volts,417.5986328125
L3L1V,,1600763739355,11029,volts,417.9952087402344
L3L1V,,1600763749318,11029,volts,417.4881286621094
L3L1V,,1600763754847,11029,volts,417.7914123535156
L3L1V,,1600763769509,11029,volts,418.1386413574219
L3L1V,,1600763774737,11029,volts,417.5758056640625
L3L1V,,1600763779543,11029,volts,418.07171630859375
L3L1V,,1600763799710,11029,volts,417.8354797363281
L3L1V,,1600763809409,11029,volts,418.03875732421875
L3L1V,,1600763829498,11029,volts,417.8319396972656
L3L1V,,1600763914618,11029,volts,418.0634460449219
L3L1V,,1600763934700,11029,volts,417.8167724609375
L3L1V,,1600763939565,11029,volts,418.2655944824219
L3L1V,,1600763944990,11029,volts,418.0474853515625
L3L1V,,1600763985137,11029,volts,417.8409729003906
L3L1V,,1600764039462,11029,volts,417.620849609375
L3L1V,,1600764054695,11029,volts,417.90673828125
L3L1V,,1600764069536,11029,volts,418.1253967285156
L3L1V,,1600764084685,11029,volts,417.8987731933594
L3L1V,,1600764124388,11029,volts,417.6937255859375
L3L1V,,1600764129521,11029,volts,417.9686279296875
L3L1V,,1600764184401,11029,volts,417.5914001464844
L3L1V,,1600764239584,11029,volts,417.81195068359375
L3L1V,,1600764259540,11029,volts,417.6097717285156
L3L1V,,1600764264900,11029,volts,417.9283752441406
L3L1V,,1600764339821,11029,volts,417.6436767578125
L3L1V,,1600764359723,11029,volts,417.4407043457031
L3L1V,,1600764369664,11029,volts,417.692138671875
L3L1V,,1600764379627,11029,volts,417.4514465332031
L3L1V,,1600764396939,11029,volts,417.75592041015625
L3L1V,,1600764434889,11029,volts,418.1146545410156
L3L1V,,1600764459925,11029,volts,417.8656311035156
L3L1V,,1600764474910,11029,volts,418.0835876464844
L3L1V,,1600764484644,11029,volts,417.8753967285156
L3L1V,,1600764514927,11029,volts,418.07806396484375
L3L1V,,1600764549508,11029,volts,417.8078308105469
L3L1V,,1600764554953,11029,volts,418.0909729003906
L3L1V,,1600764590190,11029,volts,417.877685546875
L3L1V,,1600764595012,11029,volts,418.1808776855469
L3L1V,,1600764604634,11029,volts,417.79425048828125
