name,tags,time,host,unit,value
RuumTESP1.X5,,1601295656261000000,11003,degreesCelsius,22
RuumTESP1.X5,,1603781044416000000,11003,degreesCelsius,22
RuumTESP1.X5,,1604992927142000000,11003,degreesCelsius,22
