name,tags,time,host,unit,value
HetkL1,,1600762669303,11029,kilowatts,20.297149658203125
HetkL1,,1600762673313,11030,kilowatts,25.174034118652344
HetkL1,,1600762674412,11029,kilowatts,19.68767547607422
HetkL1,,1600762679134,11029,kilowatts,19.895967483520508
HetkL1,,1600762683251,11030,kilowatts,24.95722198486328
HetkL1,,1600762684251,11029,kilowatts,24.227115631103516
HetkL1,,1600762688273,11030,kilowatts,23.365705490112305
HetkL1,,1600762689373,11029,kilowatts,23.122934341430664
HetkL1,,1600762694192,11029,kilowatts,20.208358764648438
HetkL1,,1600762698198,11030,kilowatts,24.010772705078125
HetkL1,,1600762699298,11029,kilowatts,21.268814086914062
HetkL1,,1600762703882,11030,kilowatts,25.11656951904297
HetkL1,,1600762704386,11029,kilowatts,22.896657943725586
HetkL1,,1600762708193,11030,kilowatts,19.75465965270996
HetkL1,,1600762709204,11029,kilowatts,19.886388778686523
HetkL1,,1600762713212,11030,kilowatts,15.418644905090332
HetkL1,,1600762714324,11029,kilowatts,21.1122989654541
HetkL1,,1600762718445,11030,kilowatts,18.818668365478516
HetkL1,,1600762719244,11029,kilowatts,19.241926193237305
HetkL1,,1600762724263,11029,kilowatts,18.836666107177734
HetkL1,,1600762729361,11029,kilowatts,18.538116455078125
HetkL1,,1600762734160,11029,kilowatts,18.03077507019043
HetkL1,,1600762738298,11030,kilowatts,18.56102752685547
HetkL1,,1600762748250,11030,kilowatts,20.439048767089844
HetkL1,,1600762749353,11029,kilowatts,18.581220626831055
HetkL1,,1600762753554,11030,kilowatts,23.985084533691406
HetkL1,,1600762758162,11030,kilowatts,25.090370178222656
HetkL1,,1600762759272,11029,kilowatts,18.843162536621094
HetkL1,,1600762763277,11030,kilowatts,25.81755828857422
HetkL1,,1600762768452,11030,kilowatts,24.71756362915039
HetkL1,,1600762769140,11029,kilowatts,20.073734283447266
HetkL1,,1600762773261,11030,kilowatts,24.293970108032227
HetkL1,,1600762774260,11029,kilowatts,19.643455505371094
HetkL1,,1600762778376,11030,kilowatts,24.66739845275879
HetkL1,,1600762783211,11030,kilowatts,24.422639846801758
HetkL1,,1600762784222,11029,kilowatts,20.045442581176758
HetkL1,,1600762788227,11030,kilowatts,27.59723472595215
HetkL1,,1600762798210,11030,kilowatts,28.055940628051758
HetkL1,,1600762803259,11030,kilowatts,29.084197998046875
HetkL1,,1600762804259,11029,kilowatts,19.276613235473633
HetkL1,,1600762808377,11030,kilowatts,25.402318954467773
HetkL1,,1600762809371,11029,kilowatts,19.02768898010254
HetkL1,,1600762813387,11030,kilowatts,23.161678314208984
HetkL1,,1600762814195,11029,kilowatts,19.423376083374023
HetkL1,,1600762818300,11030,kilowatts,22.77464485168457
HetkL1,,1600762819403,11029,kilowatts,19.94322967529297
HetkL1,,1600762823425,11030,kilowatts,22.5623722076416
HetkL1,,1600762824220,11029,kilowatts,20.30894660949707
HetkL1,,1600762828260,11030,kilowatts,21.074460983276367
HetkL1,,1600762829264,11029,kilowatts,19.906217575073242
HetkL1,,1600762833387,11030,kilowatts,21.62082862854004
HetkL1,,1600762834395,11029,kilowatts,20.642364501953125
HetkL1,,1600762838219,11030,kilowatts,16.90361785888672
HetkL1,,1600762839218,11029,kilowatts,19.357576370239258
HetkL1,,1600762843332,11030,kilowatts,15.630538940429688
HetkL1,,1600762844345,11029,kilowatts,18.580320358276367
HetkL1,,1600762848426,11030,kilowatts,20.458513259887695
HetkL1,,1600762853244,11030,kilowatts,20.87885284423828
HetkL1,,1600762858362,11030,kilowatts,21.334197998046875
HetkL1,,1600762859364,11029,kilowatts,20.071008682250977
HetkL1,,1600762863381,11030,kilowatts,20.93058967590332
HetkL1,,1600762864491,11029,kilowatts,20.700916290283203
HetkL1,,1600762868304,11030,kilowatts,26.53394889831543
HetkL1,,1600762869304,11029,kilowatts,19.28507423400879
HetkL1,,1600762873421,11030,kilowatts,27.189579010009766
HetkL1,,1600762874420,11029,kilowatts,20.854326248168945
HetkL1,,1600762878226,11030,kilowatts,28.336009979248047
HetkL1,,1600762879227,11029,kilowatts,21.901042938232422
HetkL1,,1600762888395,11030,kilowatts,26.597270965576172
HetkL1,,1600762889507,11029,kilowatts,28.066783905029297
HetkL1,,1600762893350,11030,kilowatts,32.98748779296875
HetkL1,,1600762894354,11029,kilowatts,27.341388702392578
HetkL1,,1600762898422,11030,kilowatts,34.75381851196289
HetkL1,,1600762899421,11029,kilowatts,26.13132095336914
HetkL1,,1600762903234,11030,kilowatts,25.331783294677734
HetkL1,,1600762904233,11029,kilowatts,27.042678833007812
HetkL1,,1600762908351,11030,kilowatts,28.502971649169922
HetkL1,,1600762909353,11029,kilowatts,21.870948791503906
HetkL1,,1600762913369,11030,kilowatts,24.65375518798828
HetkL1,,1600762914458,11029,kilowatts,19.623220443725586
HetkL1,,1600762918290,11030,kilowatts,18.63238525390625
HetkL1,,1600762923306,11030,kilowatts,23.55349349975586
HetkL1,,1600762924315,11029,kilowatts,21.630361557006836
HetkL1,,1600762933248,11030,kilowatts,18.776084899902344
HetkL1,,1600762934261,11029,kilowatts,22.553293228149414
HetkL1,,1600762938301,11030,kilowatts,23.60915756225586
HetkL1,,1600762939312,11029,kilowatts,21.291170120239258
HetkL1,,1600762943409,11030,kilowatts,24.76197624206543
HetkL1,,1600762944418,11029,kilowatts,20.921463012695312
HetkL1,,1600762948230,11030,kilowatts,23.687162399291992
HetkL1,,1600762949230,11029,kilowatts,20.440937042236328
HetkL1,,1600762953291,11030,kilowatts,24.056297302246094
HetkL1,,1600762954301,11029,kilowatts,20.679706573486328
HetkL1,,1600762958352,11030,kilowatts,26.26569938659668
HetkL1,,1600762959473,11029,kilowatts,21.317270278930664
HetkL1,,1600762963196,11030,kilowatts,25.770282745361328
HetkL1,,1600762964299,11029,kilowatts,19.472240447998047
HetkL1,,1600762968340,11030,kilowatts,25.264476776123047
HetkL1,,1600762969344,11029,kilowatts,19.22340965270996
HetkL1,,1600762973449,11030,kilowatts,27.8104305267334
HetkL1,,1600762974429,11029,kilowatts,18.923513412475586
HetkL1,,1600762978244,11030,kilowatts,22.22132110595703
HetkL1,,1600762979348,11029,kilowatts,18.584135055541992
HetkL1,,1600762983356,11030,kilowatts,22.490711212158203
HetkL1,,1600762984376,11029,kilowatts,19.11359405517578
HetkL1,,1600762989498,11029,kilowatts,20.9625301361084
HetkL1,,1600762993296,11030,kilowatts,22.919221878051758
HetkL1,,1600762994305,11029,kilowatts,21.490774154663086
HetkL1,,1600762998398,11030,kilowatts,22.309940338134766
HetkL1,,1600762999401,11029,kilowatts,20.409486770629883
HetkL1,,1600763003526,11030,kilowatts,22.559003829956055
HetkL1,,1600763004232,11029,kilowatts,19.365079879760742
HetkL1,,1600763008357,11030,kilowatts,22.039098739624023
HetkL1,,1600763009349,11029,kilowatts,20.448471069335938
HetkL1,,1600763018245,11030,kilowatts,26.913368225097656
HetkL1,,1600763024651,11029,kilowatts,19.80044937133789
HetkL1,,1600763028466,11030,kilowatts,26.03998565673828
HetkL1,,1600763029468,11029,kilowatts,19.37871742248535
HetkL1,,1600763033277,11030,kilowatts,28.315807342529297
HetkL1,,1600763034289,11029,kilowatts,20.463991165161133
HetkL1,,1600763038350,11030,kilowatts,28.741886138916016
HetkL1,,1600763039352,11029,kilowatts,21.13625717163086
HetkL1,,1600763043471,11030,kilowatts,29.113801956176758
HetkL1,,1600763044470,11029,kilowatts,21.937143325805664
HetkL1,,1600763048310,11030,kilowatts,29.395763397216797
HetkL1,,1600763053348,11030,kilowatts,27.897586822509766
HetkL1,,1600763054450,11029,kilowatts,21.525083541870117
HetkL1,,1600763058487,11030,kilowatts,27.479631423950195
HetkL1,,1600763059288,11029,kilowatts,21.1132869720459
HetkL1,,1600763063313,11030,kilowatts,27.186168670654297
HetkL1,,1600763069435,11029,kilowatts,20.88201332092285
HetkL1,,1600763078368,11030,kilowatts,21.60892105102539
HetkL1,,1600763079373,11029,kilowatts,21.783479690551758
HetkL1,,1600763084454,11029,kilowatts,20.225130081176758
HetkL1,,1600763088276,11030,kilowatts,21.13449478149414
HetkL1,,1600763089467,11029,kilowatts,19.8427734375
HetkL1,,1600763094471,11029,kilowatts,19.561954498291016
HetkL1,,1600763098538,11030,kilowatts,17.400989532470703
HetkL1,,1600763103351,11030,kilowatts,21.23621368408203
HetkL1,,1600763108479,11030,kilowatts,20.67748260498047
HetkL1,,1600763109478,11029,kilowatts,19.244277954101562
HetkL1,,1600763123313,11030,kilowatts,26.040199279785156
HetkL1,,1600763124324,11029,kilowatts,19.623620986938477
HetkL1,,1600763128324,11030,kilowatts,23.040266036987305
HetkL1,,1600763133447,11030,kilowatts,28.563161849975586
HetkL1,,1600763138567,11030,kilowatts,27.31281852722168
HetkL1,,1600763143401,11030,kilowatts,25.612974166870117
HetkL1,,1600763144512,11029,kilowatts,18.998071670532227
