name,tags,time,host,unit,value
PF,,1600791786104000000,13318,noUnits,0
PF,,1600791788109000000,13318,noUnits,1
PF,,1600791797131000000,13318,noUnits,0
PF,,1600791803149000000,13318,noUnits,1
PF,,1600791839146000000,13318,noUnits,0
PF,,1600791841157000000,13318,noUnits,1
PF,,1600791847158000000,13318,noUnits,0
PF,,1600791898177000000,13318,noUnits,1
PF,,1600791902172000000,13318,noUnits,0
PF,,1600833109729000000,13318,noUnits,0.24699999392032623
PF,,1600833111748000000,13318,noUnits,0
PF,,1600833142723000000,13318,noUnits,1
PF,,1600833441636000000,13318,noUnits,0
PF,,1600833442827000000,13318,noUnits,1
PF,,1600877715997000000,13318,noUnits,0
PF,,1600877718005000000,13318,noUnits,1
PF,,1600877740558000000,13318,noUnits,0
PF,,1600877744504000000,13318,noUnits,1
PF,,1600877778540000000,13318,noUnits,0
PF,,1600877780558000000,13318,noUnits,1
PF,,1600877861048000000,13318,noUnits,0
PF,,1600877862542000000,13318,noUnits,1
PF,,1600877925039000000,13318,noUnits,0
PF,,1600878030106000000,13318,noUnits,1
PF,,1600878033129000000,13318,noUnits,0
PF,,1600878086694000000,13318,noUnits,1
PF,,1600878090695000000,13318,noUnits,0
PF,,1600878105719000000,13318,noUnits,1
PF,,1600878109634000000,13318,noUnits,0
PF,,1600919752701000000,13318,noUnits,1
PF,,1600919756224000000,13318,noUnits,0
PF,,1600919778667000000,13318,noUnits,1
PF,,1600963824023000000,13318,noUnits,0
PF,,1600963826034000000,13318,noUnits,1
PF,,1600963832065000000,13318,noUnits,0
PF,,1600963835580000000,13318,noUnits,1
PF,,1600963898552000000,13318,noUnits,0
PF,,1600963955575000000,13318,noUnits,1
PF,,1600963959078000000,13318,noUnits,0
PF,,1600963978090000000,13318,noUnits,1
PF,,1600963982085000000,13318,noUnits,0
PF,,1601006198908000000,13318,noUnits,1
PF,,1601006200411000000,13318,noUnits,0.1860000044107437
PF,,1601006250068000000,13318,noUnits,1
PF,,1601049969283000000,13318,noUnits,0
PF,,1601049971200000000,13318,noUnits,1
PF,,1601050003741000000,13318,noUnits,0
PF,,1601050007257000000,13318,noUnits,1
PF,,1601050104156000000,13318,noUnits,0
PF,,1601050109663000000,13318,noUnits,1
PF,,1601050172148000000,13318,noUnits,0
PF,,1601092747109000000,13318,noUnits,1
PF,,1601092748616000000,13318,noUnits,0
PF,,1601092789680000000,13318,noUnits,0.20900000631809235
PF,,1601092791680000000,13318,noUnits,0
PF,,1601092826603000000,13318,noUnits,0.29600000381469727
PF,,1601092828616000000,13318,noUnits,1
PF,,1601136140755000000,13318,noUnits,0
PF,,1601136144268000000,13318,noUnits,1
PF,,1601136189722000000,13318,noUnits,0
PF,,1601136190228000000,13318,noUnits,1
PF,,1601136275276000000,13318,noUnits,0
PF,,1601136353367000000,13318,noUnits,1
PF,,1601136356766000000,13318,noUnits,0
PF,,1601136384859000000,13318,noUnits,1
PF,,1601136385364000000,13318,noUnits,0
PF,,1601136446910000000,13318,noUnits,1
PF,,1601136451815000000,13318,noUnits,0
PF,,1601136509408000000,13318,noUnits,1
PF,,1601136512909000000,13318,noUnits,0
PF,,1601179161889000000,13318,noUnits,1
PF,,1601179163896000000,13318,noUnits,0
PF,,1601179182451000000,13318,noUnits,0.31200000643730164
PF,,1601179184458000000,13318,noUnits,1
PF,,1601222579569000000,13318,noUnits,0
PF,,1601222583594000000,13318,noUnits,1
PF,,1601222627125000000,13318,noUnits,0
PF,,1601222631120000000,13318,noUnits,1
PF,,1601222714647000000,13318,noUnits,0
PF,,1601222716657000000,13318,noUnits,1
PF,,1601222752646000000,13318,noUnits,0
PF,,1601222756150000000,13318,noUnits,1
PF,,1601222764178000000,13318,noUnits,0
PF,,1601222889728000000,13318,noUnits,1
PF,,1601222893254000000,13318,noUnits,0
PF,,1601222937042000000,13318,noUnits,1
PF,,1601222939042000000,13318,noUnits,0
PF,,1601265980532000000,13318,noUnits,0.2280000001192093
PF,,1601265982035000000,13318,noUnits,0
PF,,1601266021504000000,13318,noUnits,1
PF,,1601295653317000000,13318,noUnits,1
PF,,1601307858778000000,13318,noUnits,0
PF,,1601307860786000000,13318,noUnits,1
PF,,1601307883305000000,13318,noUnits,0
PF,,1601307887823000000,13318,noUnits,1
PF,,1601307961296000000,13318,noUnits,0
PF,,1601307965321000000,13318,noUnits,1
PF,,1601308035881000000,13318,noUnits,0
PF,,1601308102343000000,13318,noUnits,1
PF,,1601308105854000000,13318,noUnits,0
PF,,1601308181884000000,13318,noUnits,1
PF,,1601308187901000000,13318,noUnits,0
PF,,1601308197411000000,13318,noUnits,1
PF,,1601308198924000000,13318,noUnits,0
PF,,1601353062399000000,13318,noUnits,1
PF,,1601353063906000000,13318,noUnits,0
PF,,1601353131950000000,13318,noUnits,1
PF,,1601391611941000000,13318,noUnits,0
PF,,1601391613445000000,13318,noUnits,1
PF,,1601391634459000000,13318,noUnits,0
PF,,1601391638494000000,13318,noUnits,1
PF,,1601391668469000000,13318,noUnits,0
PF,,1601391672502000000,13318,noUnits,1
PF,,1601391957558000000,13318,noUnits,0
PF,,1601391961066000000,13318,noUnits,1
PF,,1601391967096000000,13318,noUnits,0
PF,,1601391969116000000,13318,noUnits,1
PF,,1601391972534000000,13318,noUnits,0
PF,,1601391976556000000,13318,noUnits,1
PF,,1601392004619000000,13318,noUnits,0
PF,,1601392005155000000,13318,noUnits,0.9649999737739563
PF,,1601392254210000000,13318,noUnits,0
PF,,1601392272721000000,13318,noUnits,1
PF,,1601392278991000000,13318,noUnits,0
PF,,1601392282885000000,13318,noUnits,1
PF,,1601392284695000000,13318,noUnits,0
PF,,1601392286706000000,13318,noUnits,1
PF,,1601392310647000000,13318,noUnits,0
PF,,1601392314638000000,13318,noUnits,1
PF,,1601392322480000000,13318,noUnits,0
PF,,1601392324481000000,13318,noUnits,1
PF,,1601392325985000000,13318,noUnits,0
PF,,1601392327488000000,13318,noUnits,1
PF,,1601392335504000000,13318,noUnits,0
PF,,1601392337562000000,13318,noUnits,1
PF,,1601392342990000000,13318,noUnits,0
PF,,1601392762203000000,13318,noUnits,1
PF,,1601392764212000000,13318,noUnits,0
PF,,1601392768734000000,13318,noUnits,1
PF,,1601392791718000000,13318,noUnits,0.3440000116825104
PF,,1601392793716000000,13318,noUnits,1
PF,,1601392917787000000,13318,noUnits,0
PF,,1601392918785000000,13318,noUnits,1
PF,,1601392922805000000,13318,noUnits,0
PF,,1601392924808000000,13318,noUnits,1
PF,,1601392940258000000,13318,noUnits,0
PF,,1601392966802000000,13318,noUnits,1
PF,,1601392968805000000,13318,noUnits,0
